seqnames	start	end	strand	region	assembly
chr17	43942477	43942976	-	PPY	hg38
chr17	43953941	43954440	-	PYY	hg38
chr17	44004122	44004621	+	NAGS	hg38
chr17	44014964	44015463	-	TMEM101	hg38
chr17	44066672	44067171	-	LSM12	hg38
chr17	44070235	44070734	+	G6PC3	hg38
chr17	44123642	44124141	-	HDAC5	hg38
chr17	44141430	44141929	+	HROB	hg38
chr17	44170204	44170703	+	ASB16	hg38
chr17	44186472	44186971	+	TMUB2	hg38
chr17	44199885	44200384	-	ATXN7L3	hg38
chr17	44219676	44220175	-	UBTF	hg38
chr17	44268136	44268635	-	SLC4A1	hg38
chr17	44308101	44308600	+	RUNDC3A	hg38
chr17	44324824	44325323	-	SLC25A39	hg38
chr17	44344802	44345301	+	GRN	hg38
chr17	44363854	44364353	-	FAM171A2	hg38
chr17	44389650	44390149	-	ITGA2B	hg38
chr17	44503407	44503906	-	GPATCH8	hg38
chr17	44556984	44557483	+	FZD2	hg38
chr17	44655968	44656467	+	MEIOC	hg38
chr17	44689777	44690276	-	CCDC43	hg38
chr17	44708165	44708664	+	DBF4B	hg38
chr17	44758488	44758987	+	ADAM11	hg38
chr17	44830288	44830787	-	GJC1	hg38
chr17	44847383	44847882	+	HIGD1B	hg38
chr17	44899446	44899945	-	EFTUD2	hg38
chr17	44899229	44899728	+	CCDC103	hg38
chr17	44915501	44916000	-	GFAP	hg38
chr17	44902933	44903432	+	FAM187A	hg38
chr17	44947774	44948273	-	KIF18B	hg38
chr17	44968304	44968803	-	C1QL1	hg38
chr17	45051633	45052132	-	DCAKD	hg38
chr17	45060817	45061316	+	NMT1	hg38
chr17	45132516	45133015	-	PLCD3	hg38
chr17	45135187	45135686	+	ACBD4	hg38
chr17	45147975	45148474	+	HEXIM1	hg38
chr17	45161375	45161874	+	HEXIM2	hg38
chr17	45221385	45221884	+	FMNL1	hg38
chr17	45262095	45262594	-	SPATA32	hg38
chr17	45317021	45317520	-	MAP3K14	hg38
chr17	45432871	45433370	-	ARHGAP27	hg38
chr17	45490722	45491221	-	PLEKHM1	hg38
chr17	45783820	45784319	+	CRHR1	hg38
chr17	45844381	45844880	+	SPPL2C	hg38
chr17	45894054	45894553	+	MAPT	hg38
chr17	45998750	45999249	+	STH	hg38
chr17	46193430	46193929	-	KANSL1	hg38
chr17	46361767	46362266	-	ARL17B	hg38
chr17	46294631	46295130	+	LRRC37A	hg38
chr17	46579692	46580191	-	ARL17A	hg38
chr17	46511968	46512467	+	LRRC37A2	hg38
chr17	46590169	46590668	+	NSF	hg38
chr17	46818693	46819192	-	WNT3	hg38
chr17	46851083	46851582	+	WNT9B	hg38
chr17	46922660	46923159	+	GOSR2	hg38
chr17	46979254	46979753	-	RPRML	hg38
chr17	47189296	47189795	-	CDC27	hg38
chr17	47208848	47209347	+	MYL4	hg38
chr17	47253327	47253826	+	ITGB3	hg38
chr17	47323455	47323954	+	EFCAB13	hg38
chr17	47530608	47531107	+	NPEPPS	hg38
chr17	47649419	47649918	+	KPNB1	hg38
chr17	47693661	47694160	+	TBKBP1	hg38
chr17	47732736	47733235	+	TBX21	hg38
chr17	47821795	47822294	-	OSBPL7	hg38
chr17	47831542	47832041	-	MRPL10	hg38
chr17	47831170	47831669	+	LRRC46	hg38
chr17	47841274	47841773	-	SCRN2	hg38
chr17	47851164	47851663	-	SP6	hg38
chr17	47895736	47896235	+	SP2	hg38
chr17	47941071	47941570	+	PNPO	hg38
chr17	47957884	47958383	-	PRR15L	hg38
chr17	47970613	47971112	+	CDK5RAP3	hg38
chr17	48037798	48038297	-	COPZ2	hg38
chr17	48047859	48048358	+	NFE2L1	hg38
chr17	48101479	48101978	-	CBX1	hg38
chr17	48107266	48107765	+	SNX11	hg38
chr17	48430215	48430714	-	SKAP1	hg38
chr17	48531012	48531511	-	HOXB1	hg38
chr17	48545110	48545609	-	HOXB2	hg38
chr17	48590242	48590741	-	HOXB3	hg38
chr17	48578351	48578850	-	HOXB4	hg38
chr17	48593780	48594279	-	HOXB5	hg38
chr17	48604987	48605486	-	HOXB6	hg38
chr17	48611018	48611517	-	HOXB7	hg38
chr17	48615293	48615792	-	HOXB8	hg38
chr17	48626359	48626858	-	HOXB9	hg38
chr17	48722685	48723184	+	PRAC2	hg38
chr17	48722519	48723018	-	PRAC1	hg38
chr17	48728751	48729250	-	HOXB13	hg38
chr17	48817230	48817729	-	TTLL6	hg38
chr17	48830535	48831034	+	CALCOCO2	hg38
chr17	48892287	48892786	+	ATP5MC1	hg38
chr17	48907907	48908406	+	UBE2Z	hg38
chr17	48944843	48945342	-	SNF8	hg38
chr17	48968597	48969096	-	GIP	hg38
chr17	48996885	48997384	+	IGF2BP1	hg38
chr17	49132269	49132768	+	B4GALNT2	hg38
chr17	49210575	49211074	-	GNGT2	hg38
chr17	49210207	49210706	+	ABI3	hg38
chr17	49230788	49231287	-	PHOSPHO1	hg38
chr17	49362251	49362750	-	ZNF652	hg38
chr17	49414883	49415382	-	PHB1	hg38
chr17	49494793	49495292	+	NGFR	hg38
chr17	49575371	49575870	+	NXPH3	hg38
chr17	49678098	49678597	-	SPOP	hg38
chr17	49707965	49708464	-	SLC35B1	hg38
chr17	49764132	49764631	-	FAM117A	hg38
chr17	49788181	49788680	+	KAT7	hg38
chr17	49848070	49848569	-	TAC4	hg38
chr17	49968690	49969189	+	DLX4	hg38
chr17	49995225	49995724	-	DLX3	hg38
chr17	50055610	50056109	+	ITGA3	hg38
chr17	50094851	50095350	+	PDK2	hg38
chr17	50130161	50130660	-	SAMD14	hg38
chr17	50150678	50151177	-	PPP1R9B	hg38
chr17	50165505	50166004	+	SGCA	hg38
chr17	50201632	50202131	-	COL1A1	hg38
chr17	50273966	50274465	+	TMEM92	hg38
chr17	50345626	50346125	+	XYLT2	hg38
chr17	50373185	50373684	-	MRPL27	hg38
chr17	50372729	50373228	+	EME1	hg38
chr17	50397524	50398023	-	LRRC59	hg38
chr17	50425718	50426217	+	ACSF2	hg38
chr17	50468881	50469380	-	CHAD	hg38
chr17	50478360	50478859	+	RSAD1	hg38
chr17	50507939	50508438	+	MYCBPAP	hg38
chr17	50532235	50532734	+	EPN3	hg38
chr17	50546674	50547173	+	SPATA20	hg38
chr17	50560215	50560714	+	CACNA1G	hg38
chr17	50634381	50634880	+	ABCC3	hg38
chr17	50707915	50708414	-	ANKRD40	hg38
chr17	50719103	50719602	+	LUC7L3	hg38
chr17	50767519	50768018	-	ANKRD40CL	hg38
chr17	50835086	50835585	+	WFIKKN2	hg38
chr17	50866355	50866854	-	TOB1	hg38
chr17	51120869	51121368	-	SPAG9	hg38
chr17	51153059	51153558	+	NME1	hg38
chr17	51165911	51166410	+	NME2	hg38
chr17	51260050	51260549	-	MBTD1	hg38
chr17	51260046	51260545	+	UTP18	hg38
chr17	52158715	52159214	-	CA10	hg38
chr17	53822427	53822926	+	KIF2B	hg38
chr17	54900352	54900851	+	TOM1L1	hg38
chr17	54968655	54969154	-	COX11	hg38
chr17	54968265	54968764	+	STXBP4	hg38
chr17	55264460	55264959	+	HLF	hg38
chr17	55421836	55422335	-	MMD	hg38
chr17	55511453	55511952	-	SMIM36	hg38
chr17	55722865	55723364	-	TMEM100	hg38
chr17	55750551	55751050	+	PCTP	hg38
chr17	56152975	56153474	+	ANKFN1	hg38
chr17	56593199	56593698	+	NOG	hg38
chr17	56833921	56834420	-	C17orf67	hg38
chr17	56833651	56834150	+	DGKE	hg38
chr17	56914050	56914549	-	TRIM25	hg38
chr17	56961051	56961550	-	COIL	hg38
chr17	56977631	56978130	+	SCPEP1	hg38
chr17	57084746	57085245	+	AKAP1	hg38
chr17	57256023	57256522	+	MSI2	hg38
chr17	57745300	57745799	-	CCDC182	hg38
chr17	57850045	57850544	-	MRPS23	hg38
chr17	57955413	57955912	-	CUEDC1	hg38
chr17	57988255	57988754	-	VEZF1	hg38
chr17	58007247	58007746	-	SRSF1	hg38
chr17	58082919	58083418	+	DYNLL2	hg38
chr17	58147884	58148383	+	OR4D1	hg38
chr17	58166482	58166981	+	OR4D2	hg38
chr17	58192226	58192725	+	EPX	hg38
chr17	58219256	58219755	-	MKS1	hg38
chr17	58238084	58238583	+	LPO	hg38
chr17	58280936	58281435	-	MPO	hg38
chr17	58328796	58329295	-	TSPOAP1	hg38
chr17	58352202	58352701	-	SUPT4H1	hg38
chr17	58417535	58418034	-	RNF43	hg38
chr17	58488409	58488908	-	HSF5	hg38
chr17	58514639	58515138	-	MTMR4	hg38
chr17	58544329	58544828	-	SEPTIN4	hg38
chr17	58692046	58692545	-	TEX14	hg38
chr17	58692046	58692545	-	IGBP1P2	hg38
chr17	58692102	58692601	+	RAD51C	hg38
chr17	58755354	58755853	+	PPM1E	hg38
chr17	59106881	59107380	-	TRIM37	hg38
chr17	59155187	59155686	-	SKA2	hg38
chr17	59155246	59155745	+	PRR11	hg38
chr17	59209535	59210034	+	SMG8	hg38
chr17	59220011	59220510	+	GDPD1	hg38
chr17	59331155	59331654	+	YPEL2	hg38
chr17	59565110	59565609	+	DHX40	hg38
chr17	59619395	59619894	+	CLTC	hg38
chr17	59707431	59707930	-	PTRH2	hg38
chr17	59707154	59707653	+	VMP1	hg38
chr17	59892944	59893443	-	TUBD1	hg38
chr17	59892621	59893120	+	RPS6KB1	hg38
chr17	59964741	59965240	-	RNFT1	hg38
chr17	60078922	60079421	-	HEATR6	hg38
chr17	60149473	60149972	+	CA4	hg38
chr17	60392134	60392633	-	USP32	hg38
chr17	60421989	60422488	+	C17orf64	hg38
chr17	60526243	60526742	-	APPBP2	hg38
chr17	60599693	60600192	+	PPM1D	hg38
chr17	60677351	60677850	+	BCAS3	hg38
chr17	61399343	61399842	+	TBX2	hg38
chr17	61451922	61452421	+	TBX4	hg38
chr17	61591220	61591719	-	NACA2	hg38
chr17	61863529	61864028	-	BRIP1	hg38
chr17	61927983	61928482	-	INTS2	hg38
chr17	62065279	62065778	-	MED13	hg38
chr17	62380053	62380552	+	EFCAB3	hg38
chr17	62423397	62423896	+	METTL2A	hg38
chr17	62478325	62478824	+	TLK2	hg38
chr17	62627170	62627669	+	MRC2	hg38
chr17	62808315	62808814	-	MARCHF10	hg38
chr17	62965735	62966234	+	TANC2	hg38
chr17	63446307	63446806	-	CYB561	hg38
chr17	63476561	63477060	+	ACE	hg38
chr17	63522858	63523357	+	KCNH6	hg38
chr17	63549977	63550476	+	DCAF7	hg38
chr17	63600395	63600894	+	TACO1	hg38
chr17	63621917	63622416	+	MAP3K3	hg38
chr17	63700126	63700625	-	LIMD2	hg38
chr17	63741800	63742299	-	STRADA	hg38
chr17	63773598	63774097	-	CCDC47	hg38
chr17	63773670	63774169	+	DDX42	hg38
chr17	63827664	63828163	-	FTSJ3	hg38
chr17	63826931	63827430	+	PSMC5	hg38
chr17	63842686	63843185	-	SMARCD2	hg38
chr17	63873678	63874177	-	CSH2	hg38
chr17	63881945	63882444	-	GH2	hg38
chr17	63896575	63897074	-	CSH1	hg38
chr17	63911259	63911758	-	CSHL1	hg38
chr17	63918840	63919339	-	GH1	hg38
chr17	63932332	63932831	-	CD79B	hg38
chr17	63972919	63973418	-	SCN4A	hg38
chr17	63997851	63998350	+	PRR29	hg38
chr17	64020634	64021133	-	ICAM2	hg38
chr17	64130145	64130644	-	ERN1	hg38
chr17	64263261	64263760	-	TEX2	hg38
chr17	64390861	64391360	-	PECAM1	hg38
chr17	64448615	64449114	+	MILR1	hg38
chr17	64497055	64497554	-	POLG2	hg38
chr17	64506290	64506789	-	DDX5	hg38
chr17	64506477	64506976	+	CEP95	hg38
chr17	64662308	64662807	-	SMURF2	hg38
chr17	64919479	64919978	-	LRRC37A3	hg38
chr17	65056741	65057240	-	GNA13	hg38
chr17	65136870	65137369	+	RGS9	hg38
chr17	65561649	65562148	-	AXIN2	hg38
chr17	66192134	66192633	-	CEP112	hg38
chr17	66229416	66229915	-	APOH	hg38
chr17	66302113	66302612	+	PRKCA	hg38
chr17	66834617	66835116	+	CACNG5	hg38
chr17	66964207	66964706	+	CACNG4	hg38
chr17	67044054	67044553	+	CACNG1	hg38
chr17	67245197	67245696	-	HELZ	hg38
chr17	67366578	67367077	-	PSMD12	hg38
chr17	67376781	67377280	+	PITPNC1	hg38
chr17	67717436	67717935	+	NOL11	hg38
chr17	67825003	67825502	+	BPTF	hg38
chr17	67996470	67996969	-	C17orf58	hg38
chr17	68035235	68035734	+	KPNA2	hg38
chr17	68247543	68248042	+	AMZ2	hg38
chr17	68290995	68291494	+	ARSG	hg38
chr17	68291128	68291627	-	SLC16A6	hg38
chr17	68511930	68512429	+	PRKAR1A	hg38
chr17	68457497	68457996	-	WIPI1	hg38
chr17	68601368	68601867	-	FAM20A	hg38
chr17	68955393	68955892	-	ABCA8	hg38
chr17	69060928	69061427	-	ABCA9	hg38
chr17	69141896	69142395	-	ABCA6	hg38
chr17	69228825	69229324	-	ABCA10	hg38
chr17	69327134	69327633	-	ABCA5	hg38
chr17	69414197	69414696	+	MAP2K6	hg38
chr17	70074725	70075224	+	KCNJ16	hg38
chr17	70169032	70169531	+	KCNJ2	hg38
chr17	72120520	72121019	+	SOX9	hg38
chr17	73092689	73093188	-	SLC39A11	hg38
chr17	73164510	73165009	+	SSTR2	hg38
chr17	73192555	73193054	+	COG1	hg38
chr17	73232395	73232894	-	FAM104A	hg38
chr17	73231933	73232432	+	C17orf80	hg38
chr17	73261881	73262380	-	CPSF4L	hg38
chr17	73312002	73312501	-	CDC42EP4	hg38
chr17	73644446	73644945	-	SDK2	hg38
chr17	74203178	74203677	+	RPL38	hg38
chr17	74213071	74213570	+	TTYH2	hg38
chr17	74273734	74274233	+	DNAI2	hg38
chr17	74325726	74326225	+	KIF19	hg38
chr17	74361869	74362368	-	BTBD17	hg38
chr17	74367006	74367505	+	GPR142	hg38
chr17	74431588	74432087	+	GPRC5C	hg38
chr17	74466134	74466633	+	CD300A	hg38
chr17	74531476	74531975	-	CD300LB	hg38
chr17	74546116	74546615	-	CD300C	hg38
chr17	74567510	74568009	-	CD300H	hg38
chr17	74592284	74592783	-	CD300LD	hg38
chr17	74623739	74624238	-	CD300E	hg38
chr17	74736756	74737255	+	RAB37	hg38
chr17	74712924	74713423	-	CD300LF	hg38
chr17	74748128	74748627	+	SLC9A3R1	hg38
chr17	74776346	74776845	-	NAT9	hg38
chr17	74775999	74776498	+	TMEM104	hg38
chr17	74859886	74860385	-	GRIN2C	hg38
chr17	74872995	74873494	-	FDXR	hg38
chr17	74893634	74894133	-	FADS6	hg38
chr17	74923256	74923755	-	USH1G	hg38
chr17	74923773	74924272	+	OTOP2	hg38
chr17	74935398	74935897	+	OTOP3	hg38
chr17	74972760	74973259	-	HID1	hg38
chr17	74987132	74987631	+	CDR2L	hg38
chr17	75012170	75012669	+	MRPL58	hg38
chr17	75046725	75047224	+	KCTD2	hg38
chr17	75046970	75047469	-	ATP5PD	hg38
chr17	75087454	75087953	+	SLC16A5	hg38
chr17	75109469	75109968	+	ARMC7	hg38
chr17	75131743	75132242	-	NT5C	hg38
chr17	75154513	75155012	-	JPT1	hg38
chr17	75182960	75183459	-	SUMO2	hg38
chr17	75205179	75205678	+	NUP85	hg38
chr17	75261607	75262106	-	GGA3	hg38
chr17	75261379	75261878	+	MRPS7	hg38
chr17	75271232	75271731	-	MIF4GD	hg38
chr17	75289434	75289933	-	SLC25A19	hg38
chr17	75405679	75406178	-	GRB2	hg38
chr17	75456135	75456634	+	TMEM94	hg38
chr17	75515538	75516037	-	CASKIN2	hg38
chr17	75516028	75516527	+	TSEN54	hg38
chr17	75525197	75525696	+	LLGL2	hg38
chr17	75587300	75587799	+	MYO15B	hg38
chr17	75667155	75667654	-	RECQL5	hg38
chr17	75632934	75633433	+	SMIM5	hg38
chr17	75645751	75646250	+	SMIM6	hg38
chr17	75666838	75667337	+	SAP30BP	hg38
chr17	75720959	75721458	+	ITGB4	hg38
chr17	75765193	75765692	-	GALK1	hg38
chr17	75779780	75780279	-	H3-3B	hg38
chr17	75784306	75784805	+	UNK	hg38
chr17	75844405	75844904	-	UNC13D	hg38
chr17	75855336	75855835	-	WBP2	hg38
chr17	75878582	75879081	-	TRIM47	hg38
chr17	75896952	75897451	-	TRIM65	hg38
chr17	75904885	75905384	-	MRPL38	hg38
chr17	75941043	75941542	-	FBF1	hg38
chr17	75979167	75979666	-	ACOX1	hg38
chr17	75978740	75979239	+	TEN1	hg38
chr17	76000355	76000854	+	CDK3	hg38
chr17	76027307	76027806	-	EVPL	hg38
chr17	76072518	76073017	-	SRP68	hg38
chr17	76074281	76074780	+	GALR2	hg38
chr17	76078682	76079181	+	ZACN	hg38
chr17	76103788	76104287	-	EXOC7	hg38
chr17	76141246	76141745	-	FOXJ1	hg38
chr17	76240494	76240993	-	RNF157	hg38
chr17	76264848	76265347	+	UBALD2	hg38
chr17	76308277	76308776	-	QRICH2	hg38
chr17	76353917	76354416	-	PRPSAP1	hg38
chr17	76384109	76384608	+	SPHK1	hg38
chr17	76453153	76453652	-	UBE2O	hg38
chr17	76467103	76467602	+	AANAT	hg38
chr17	76501424	76501923	-	RHBDF2	hg38
chr17	76537710	76538209	-	CYGB	hg38
chr17	76539544	76540043	+	PRCD	hg38
chr17	76585861	76586360	-	ST6GALNAC2	hg38
chr17	76643758	76644257	-	ST6GALNAC1	hg38
chr17	76710966	76711465	-	MXRA7	hg38
chr17	76726607	76727106	-	JMJD6	hg38
chr17	76726339	76726838	+	METTL23	hg38
chr17	76737332	76737831	-	SRSF2	hg38
chr17	76737619	76738118	+	MFSD11	hg38
chr17	76867904	76868403	+	MGAT5B	hg38
chr17	77140469	77140968	+	SEC14L1	hg38
chr17	77280999	77281498	+	SEPTIN9	hg38
chr17	77958203	77958702	+	TNRC6C	hg38
chr17	78128756	78129255	-	TMC6	hg38
chr17	78130271	78130770	+	TMC8	hg38
chr17	78145885	78146384	+	C17orf99	hg38
chr17	78168081	78168580	+	SYNGR2	hg38
chr17	78187053	78187552	-	TK1	hg38
chr17	78186862	78187361	+	AFMID	hg38
chr17	78213753	78214252	+	BIRC5	hg38
chr17	78231131	78231630	+	TMEM235	hg38
chr17	78360078	78360577	-	SOCS3	hg38
chr17	78378149	78378648	+	PGS1	hg38
chr17	78577397	78577896	-	DNAH17	hg38
chr17	78782274	78782773	-	CYTH1	hg38
chr17	78840815	78841314	-	USP36	hg38
chr17	78925388	78925887	-	TIMP2	hg38
chr17	78903202	78903701	-	CEP295NL	hg38
chr17	78979924	78980423	-	LGALS3BP	hg38
chr17	79009765	79010264	-	CANT1	hg38
chr17	79023669	79024168	+	C1QTNF1	hg38
chr17	79074324	79074823	+	ENGASE	hg38
chr17	79611052	79611551	-	RBFOX3	hg38
chr17	79730443	79730942	+	ENPP7	hg38
chr17	79777648	79778147	+	CBX2	hg38
chr17	79797078	79797577	-	CBX8	hg38
chr17	79839441	79839940	-	CBX4	hg38
chr17	80035873	80036372	-	TBC1D16	hg38
chr17	80036142	80036641	+	CCDC40	hg38
chr17	80101081	80101580	+	GAA	hg38
chr17	80147129	80147628	-	EIF4A3	hg38
chr17	80169530	80170029	+	CARD14	hg38
chr17	80220334	80220833	-	SGSH	hg38
chr17	80219927	80220426	+	SLC26A11	hg38
chr17	80260352	80260851	+	RNF213	hg38
chr17	80414667	80415166	+	ENDOV	hg38
chr17	80476608	80477107	-	NPTX1	hg38
chr17	80544338	80544837	+	RPTOR	hg38
chr17	80991341	80991840	+	CHMP6	hg38
chr17	81034651	81035150	+	BAIAP2	hg38
chr17	81166222	81166721	-	AATK	hg38
chr17	81165007	81165506	+	PVALEF	hg38
chr17	81222966	81223465	-	CEP131	hg38
chr17	81239056	81239555	-	TEPSIN	hg38
chr17	81238818	81239317	+	NDUFAF8	hg38
chr17	81295308	81295807	-	SLC38A10	hg38
chr17	81394957	81395456	+	BAHCC1	hg38
chr17	81512800	81513299	-	ACTG1	hg38
chr17	81527877	81528376	+	FSCN2	hg38
chr17	81552354	81552853	-	FAAP100	hg38
chr17	81637113	81637612	-	NPLOC4	hg38
chr17	81636696	81637195	+	TSPAN10	hg38
chr17	81656543	81657042	-	PDE6G	hg38
chr17	81666606	81667105	-	OXLD1	hg38
chr17	81666237	81666736	+	CCDC137	hg38
chr17	81683798	81684297	-	ARL16	hg38
chr17	81683511	81684010	+	HGS	hg38
chr17	81702867	81703366	+	MRPL12	hg38
chr17	81711784	81712283	+	SLC25A10	hg38
chr17	81803650	81804149	+	GCGR	hg38
chr17	81833292	81833791	-	MCRIP1	hg38
chr17	81835051	81835550	-	PPP1R27	hg38
chr17	81860536	81861035	-	P4HB	hg38
chr17	81871338	81871837	-	ARHGDIA	hg38
chr17	81891587	81892086	-	ALYREF	hg38
chr17	81891223	81891722	+	ANAPC11	hg38
chr17	81911400	81911899	-	PCYT2	hg38
chr17	81901738	81902237	+	NPB	hg38
chr17	81918177	81918676	-	SIRT7	hg38
chr17	81927736	81928235	-	MAFG	hg38
chr17	81937301	81937800	-	PYCR1	hg38
chr17	81947234	81947733	-	MYADML2	hg38
chr17	81961188	81961687	-	NOTUM	hg38
chr17	81977129	81977628	+	ASPSCR1	hg38
chr17	82022879	82023378	-	CENPX	hg38
chr17	82022805	82023304	+	LRRC45	hg38
chr17	82031178	82031677	+	RAC3	hg38
chr17	82037698	82038197	-	DCXR	hg38
chr17	82051812	82052311	-	RFNG	hg38
chr17	82051398	82051897	+	GPS1	hg38
chr17	82065805	82066304	-	DUS1L	hg38
chr17	82098237	82098736	-	FASN	hg38
chr17	82212843	82213342	-	CCDC57	hg38
chr17	82228542	82229041	+	SLC16A3	hg38
chr17	82273701	82274200	-	CSNK1D	hg38
chr17	82317609	82318108	-	CD7	hg38
chr17	82333767	82334266	-	SECTM1	hg38
chr17	82358747	82359246	+	TEX19	hg38
chr17	82371265	82371764	+	UTS2R	hg38
chr17	82418587	82419086	-	OGFOD3	hg38
chr17	82417847	82418346	+	HEXD	hg38
chr17	82450753	82451252	-	CYBC1	hg38
chr17	82458241	82458740	+	NARF	hg38
chr17	82519232	82519731	+	FOXK2	hg38
chr17	82648445	82648944	-	WDR45B	hg38
chr17	82698699	82699198	-	RAB40B	hg38
chr17	82716206	82716705	+	FN3KRP	hg38
chr17	82735115	82735614	+	FN3K	hg38
chr17	82751565	82752064	+	TBCD	hg38
chr17	82840023	82840522	-	ZNF750	hg38
chr17	83051771	83052270	-	B3GNTL1	hg38
chr17	83079109	83079608	+	METRNL	hg38
chr18	49616	50115	-	TUBB8B	hg38
chr18	158057	158556	+	USP14	hg38
chr18	268048	268547	-	THOC1	hg38
chr18	500702	501201	-	COLEC12	hg38
chr18	579880	580379	+	CETN1	hg38
chr18	596488	596987	+	CLUL1	hg38
chr18	657153	657652	+	TYMS	hg38
chr18	712631	713130	-	ENOSF1	hg38
chr18	812243	812742	-	YES1	hg38
chr18	904371	904870	+	ADCYAP1	hg38
chr18	2571506	2572005	-	METTL4	hg38
chr18	2571057	2571556	+	NDC80	hg38
chr18	2655226	2655725	+	SMCHD1	hg38
chr18	2846506	2847005	+	EMILIN2	hg38
chr18	3013145	3013644	-	LPIN2	hg38
chr18	3219969	3220468	-	MYOM1	hg38
chr18	3247301	3247800	+	MYL12A	hg38
chr18	3261633	3262132	+	MYL12B	hg38
chr18	3449672	3450171	+	TGIF1	hg38
chr18	4455308	4455807	-	DLGAP1	hg38
chr18	5197258	5197757	-	AKAIN1	hg38
chr18	5295727	5296226	-	ZBTB14	hg38
chr18	5543998	5544497	-	EPB41L3	hg38
chr18	5895523	5896022	-	TMEM200C	hg38
chr18	6414912	6415411	-	L3MBTL4	hg38
chr18	6729216	6729715	+	ARHGAP28	hg38
chr18	7117798	7118297	-	LAMA1	hg38
chr18	7230589	7231088	+	LRRC30	hg38
chr18	7566816	7567315	+	PTPRM	hg38
chr18	8608937	8609436	+	RAB12	hg38
chr18	8705056	8705555	+	MTCL1	hg38
chr18	9102199	9102698	+	NDUFV2	hg38
chr18	9136281	9136780	+	ANKRD12	hg38
chr18	9334273	9334772	+	TWSG1	hg38
chr18	9475013	9475512	+	RALBP1	hg38
chr18	9614560	9615059	-	PPP4R1	hg38
chr18	9707801	9708300	+	RAB31	hg38
chr18	9885473	9885972	+	TXNDC2	hg38
chr18	9913516	9914015	+	VAPA	hg38
chr18	10454135	10454634	+	APCDD1	hg38
chr18	10525527	10526026	+	NAPG	hg38
chr18	11149570	11150069	-	PIEZO2	hg38
chr18	11609096	11609595	+	SLC35G4	hg38
chr18	11688764	11689263	+	GNAL	hg38
chr18	11850913	11851412	+	CHMP1B	hg38
chr18	11908318	11908817	-	MPPE1	hg38
chr18	11981007	11981506	+	IMPA2	hg38
chr18	12093343	12093842	+	ANKRD62	hg38
chr18	12253861	12254360	+	CIDEA	hg38
chr18	12307741	12308240	+	TUBB6	hg38
chr18	12377228	12377727	-	AFG3L2	hg38
chr18	12407429	12407928	+	PRELID3A	hg38
chr18	12658108	12658607	-	SPIRE1	hg38
chr18	12702542	12703041	+	PSMG2	hg38
chr18	12702724	12703223	-	CEP76	hg38
chr18	12884238	12884737	-	PTPN2	hg38
chr18	12947511	12948010	+	SEH1L	hg38
chr18	12990862	12991361	+	CEP192	hg38
chr18	13218260	13218759	+	LDLRAD4	hg38
chr18	13726559	13727058	-	FAM210A	hg38
chr18	13726173	13726672	+	RNMT	hg38
chr18	13823649	13824148	+	MC5R	hg38
chr18	13915537	13916036	-	MC2R	hg38
chr18	14132436	14132935	-	ZNF519	hg38
chr18	14543601	14544100	-	POTEC	hg38
chr18	14747672	14748171	+	ANKRD30B	hg38
chr18	21111814	21112313	-	ROCK1	hg38
chr18	21241732	21242231	+	GREB1L	hg38
chr18	21600705	21601204	-	ESCO1	hg38
chr18	21611814	21612313	+	SNRPD1	hg38
chr18	21704775	21705274	-	ABHD3	hg38
chr18	21740292	21740791	+	MIB1	hg38
chr18	22169089	22169588	+	GATA6	hg38
chr18	22417916	22418415	-	CTAGE1	hg38
chr18	22932828	22933327	+	RBBP8	hg38
chr18	23134985	23135484	+	CABLES1	hg38
chr18	23437962	23438461	-	TMEM241	hg38
chr18	23452787	23453286	+	RIOK3	hg38
chr18	23503011	23503510	+	RMC1	hg38
chr18	23586507	23587006	-	NPC1	hg38
chr18	23662912	23663411	-	ANKRD29	hg38
chr18	23688953	23689452	+	LAMA3	hg38
chr18	24014254	24014753	+	TTC39C	hg38
chr18	24138562	24139061	+	CABYR	hg38
chr18	24397825	24398324	-	OSBPL1A	hg38
chr18	24426170	24426669	+	IMPACT	hg38
chr18	24460137	24460636	+	HRH4	hg38
chr18	25352167	25352666	-	ZNF521	hg38
chr18	26090614	26091113	-	SS18	hg38
chr18	26133369	26133868	+	PSMA8	hg38
chr18	26225945	26226444	+	TAF4B	hg38
chr18	26548554	26549053	-	KCTD1	hg38
chr18	26865708	26866207	-	AQP4	hg38
chr18	27185309	27185808	-	CHST9	hg38
chr18	28177131	28177630	-	CDH2	hg38
chr18	31042743	31043242	-	DSC3	hg38
chr18	31102422	31102921	-	DSC2	hg38
chr18	31162857	31163356	-	DSC1	hg38
chr18	31317660	31318159	+	DSG1	hg38
chr18	31376277	31376776	+	DSG4	hg38
chr18	31447241	31447740	+	DSG3	hg38
chr18	31497677	31498176	+	DSG2	hg38
chr18	31591377	31591876	+	TTR	hg38
chr18	31684582	31685081	-	B4GALT6	hg38
chr18	31760881	31761380	-	SLC25A52	hg38
chr18	31943129	31943628	-	TRAPPC8	hg38
chr18	32018325	32018824	+	RNF125	hg38
chr18	32091374	32091873	+	RNF138	hg38
chr18	32189539	32190038	+	MEP1B	hg38
chr18	32470883	32471382	-	GAREM1	hg38
chr18	32773024	32773523	-	KLHL14	hg38
chr18	33440722	33441221	-	CCDC178	hg38
chr18	33577719	33578218	+	ASXL3	hg38
